,Minutes,Players
3441,6,"Brown,Kajon"
3442,2,"McKie,Justin"
3443,2,"Dhillon,Samer"
3444,3,"Juricek,Viktor"
3445,1,"Allen,Noah"
3446,2,"McGloin,Phillip"
3447,12,"Waters,Anton"
3448,3,"London,Makinde"
3449,2,"James,Dezmond"
3450,2,"Van,Jacob"
3451,2,"Cambre,Cody"
3452,1,"Pritchett,Najee"
3453,1,"Gehan,Gordon"
3454,2,"Hanley,Peter"
3455,1,"Brady,Brett"
3456,2,"Davis,Jay Jay"
3457,2,"Belton,Isaac"
3458,5,"Babb-Harrison,Jaylen"
3459,1,"Hobaugh,Dustin"
3460,4,"Alexander,Kalen"
3461,3,"Variste,Jalen"
3462,1,"Kreklow,Ryan"
3463,5,"Ivory,Tre'"
3464,4,"Evans,Jamal"
3465,1,"Sorkin,Roman"
3466,4,"Seutin,Alex"
3467,1,"Biebel,Jack"
3468,2,"Anthony,Rashed"
3469,2,"Walker,Andre"
3470,3,"Reynolds,Blake"
3471,1,"Barefield,Sedrick"
3472,3,"Bain,Nathan"
3473,1,"Kasongo,Ray"
3474,3,"Williams,Jonathan"
3475,3,"Porcena,Jahrel"
3476,1,"Colvin,Justin"
3477,3,"Pocyntyluk,Robert"
3478,2,"Burge,Al"
3479,2,"Belton,Isaac"
3480,2,"McHugh,Taylor"
3481,2,"John,Trevor"
3482,1,"Abrams,Aleks"
3483,2,"Bayless,Joseph"
3484,1,"Eaglin,Xavier"
3485,2,"Muhammad,Taqqi"
3486,7,"Watkins Jr.,Donald"
3487,1,"Hayes,T.K."
3488,1,"Langan,Gene"
3489,1,"Amilo,Nnamdi"
3490,1,"Noyes,Mike"
3491,2,"Reigel,Rusty"
3492,3,"Wehrli,Bobby"
3493,1,"Williams,Bobby"
3494,2,"Benzon,Christian"
3495,3,"Douglas,Michael"
3496,3,"Schroback,Mike"
3497,3,"McManimon,Liam"
3498,3,"Manning,Chris"
3499,2,"Walker,Luke"
3500,2,"Hooker,Ivan"
3501,3,"Harris,Darian"
3502,6,"Hiepler,Ryan"
3503,1,"Kamga,Brandon"
3504,1,"Henderson,Jay"
3505,2,"Wyman,Matt"
3506,1,"Nickol,Kyle"
3507,3,"Savon,Amir"
3508,2,"Evans,Auston"
3509,1,"McMillon,James"
3510,1,"Callahan,Seth"
3511,1,"McKnight,Derek"
3512,2,"Frayer,Sam"
3513,2,"Peebles-Jennings,Justin"
3514,6,"Kadiri,David"
3515,1,"Rakicevic,Nikola"
3516,1,"Fox,Matt"
3517,1,"Burgos,Gabe"
3518,1,"Vogel,Brock"
3519,1,"Matias,Malachi"
3520,6,"Garnett,Jordan"
3521,1,"Plunkett,Shane"
3522,1,"Wolford,Andre"
3523,1,"Eagleton,Austin"
3524,2,"Weiher,Austin"
3525,2,"Mannie,Bobby"
3526,3,"Jankovic,Kosta"
3527,2,"Clarke,Kyle"
3528,2,"Tapp,Tanner"
3529,3,"Sylvester,DJ"
3530,1,"Gavrilovic,Strahinja"
3531,2,"Davis,Paris"
3532,1,"Griffin,LaDarien"
3533,1,"Malveau,K.J."
3534,5,"Hudson,Jalen"
3535,1,"Simmons,Shawn"
3536,1,"Jones,Dylan"
3537,2,"Mitchell,Kameron"
3538,1,"Washington,Jabbar"
3539,1,"McRae,Aubrey"
3540,1,"Hanley,Peter"
3541,1,"Davis,Lavonne"
3542,3,"Barnes,Bray"
3543,2,"Lombard,Mitch"
3544,7,"Zemgulis,Deividas"
3545,2,"Kobani,Mike"
3546,2,"Hayden,Gregory"
3547,1,"McRoy,Curtis"
3548,1,"Lochner,Curtis"
3549,1,"Locke,Sean"
3550,2,"Terpin,Daniel"
3551,1,"Adeyeye,Josh"
3552,4,"Morgan,Devontae"
3553,2,"Power,Logan"
3554,1,"Schoen,Mason"
3555,1,"Ives,Kealen"
3556,1,"Ram,Varun"
3557,3,"London,Makinde"
3558,2,"Johnson,Larry"
3559,4,"Kelley,Caleb"
3560,1,"Adlesh,Quinton"
3561,3,"Cherry,Novian"
3562,1,"Robinson Jr.,Patrick"
3563,1,"Cooper,Devin"
3564,2,"Phillips,Develle"
3565,2,"Barry,Oumar"
3566,1,"Molinari,David"
3567,1,"Dolins,Cory"
3568,1,"Gregory,Jamall"
3569,2,"Detlev,Nick"
3570,1,"Stowell,Chris"
3571,2,"Smith,Darnell"
3572,2,"Hinton,Brandon"
3573,4,"Moye,Anson"
3574,1,"Franks,Robert"
3575,3,"Romeo,Richard"
3576,1,"Clark,Dylan"
3577,1,"Dosier,Robby"
3578,1,"Stewart,Jaylin"
3579,1,"Anderson II,Tony"
3580,4,"Gehan,Gordon"
3581,4,"Davis,Terence"
3582,4,"Cybulski,Clinton"
3583,4,"Uwadiae,Henry"
3584,1,"Smith,TyQuayion"
3585,8,"Majerle,Ryan"
3586,1,"Baker,Isaiah"
3587,3,"Krampelj,Martin"
3588,3,"Glover,John Ross"
3589,1,"Frias,Raul"
3590,2,"Ukah,Okey"
3591,1,"Scott,Dante"
3592,4,"Fishler,Andrew"
3593,4,"Fuller,Nick"
3594,3,"Young,Zach"
3595,2,"Pollard,Nate"
3596,5,"Carter,Myles"
3597,2,"Anthony,Rashed"
3598,2,"Swan,Anthony"
3599,2,"Barefield,Sedrick"
3600,3,"Alexander,Kyle"
3601,3,"Dobbins,Kyle"
3602,2,"Distefano,T.J."
3603,3,"Miller,Brandon"
3604,3,"Toye,Joe"
3605,4,"McFadden,Jerry"
3606,2,"Jankovic,Kosta"
3607,2,"Kouassi,Willy"
3608,2,"Marcus,Ben"
3609,2,"Poulter,Andrew"
3610,2,"Corcoran,Mike"
3611,1,"Miles,Alex"
3612,2,"Ramirez,Dylan"
3613,1,"Hunt,Gentry"
3614,1,"Fejokwu,Lawrence"
3615,1,"Lunsford,Jacob"
3616,2,"Henderson,Bear"
3617,2,"Eberhardt,Sheldon"
3618,1,"Ryan,Patrick"
3619,1,"George,Jack"
3620,1,"Brewer,Wes"
3621,4,"Rollo,Travis"
3622,2,"Miller,Malik"
3623,1,"Wilson,Nolan"
3624,1,"Gorski,Nick"
3625,1,"Grace,Ben"
3626,1,"Jabbie,Ishmail"
3627,2,"Johnson,Matthew"
3628,2,"Kennedy,Cal"
3629,1,"Nesbitt,Michael"
3630,1,"Cumber,Adam"
3631,1,"Frazier,Savonte"
3632,2,"Sullivan,Chris"
3633,1,"Martin,Aram"
3634,1,"Perez,Bobby"
3635,1,"Jent,Jimmy"
3636,1,"Korkowski,Zach"
3637,3,"Williams,Kenny"
3638,1,"Egbuna,Toby"
3639,2,"Gillis,Ethan"
3640,2,"Whipp,Connor"
3641,1,"James,Deion"
3642,2,"Hubler,John"
3643,1,"Brickhouse,Chris"
3644,1,"Corchiani Jr,Chris"
3645,3,"Eliason,Spencer"
3646,2,"Miller,Dylan"
3647,4,"Odum,Karlos"
3648,1,"Driscoll,Chase"
3649,2,"Degnan,Kevin"
3650,4,"Bailey,Jaleel"
3651,5,"Edwards,Drew"
3652,2,"Johnson,Phillip"
3653,1,"Tanner,Caleb"
3654,1,"Booth,Mike"
3655,1,"Thompson,Kyle"
3656,1,"Robbins,Christian"
3657,2,"Chandler,Michael"
3658,2,"Ba,Ousmane"
3659,6,"O'Brien,Grant"
3660,1,"John Jr.,Fred"
3661,1,"White,Chandler"
3662,2,"Haygood,Devin"
3663,1,"Strollo,Ryan"
3664,1,"Callaway,Aaron"
3665,2,"O'Boyle,Matt"
3666,1,"Geyen,Darryl"
3667,2,"Meriwether,Gus"
3668,1,"Hines,Bryan"
3669,1,"Romich,Drew"
3670,6,"Nader,Kyle"
3671,1,"Williams,Nick"
3672,1,"Sloan,Derek"
3673,2,"Watkins,David"
3674,1,"Uwadiae,Henry"
3675,2,"Lovett,Quinton"
3676,3,"Durham,Anthony"
3677,1,"Williams,Riyan"
3678,1,"Brantley,Jaylen"
3679,1,"Oddo,Brian"
3680,4,"Ellis III,Alvin"
3681,1,"Ahrens,Kyle"
3682,1,"Mofford,Jelani"
3683,1,"Holmes,Nolan"
3684,1,"Hardy,Preston"
3685,2,"Seward,Miles"
3686,1,"Williams,C.J."
3687,1,"Rongstad,Derek"
3688,1,"Prahl,Alex"
3689,1,"Burgett,Austin"
3690,1,"Torres,Austin"
3691,1,"Geben,Martinas"
3692,2,"Lowe,Carlton"
3693,1,"Westrop,Saren"
3694,1,"Nwokeabia,Benjamin"
3695,1,"Stangel,Justin"
3696,1,"Dahlen,Matt"
3697,1,"Lecak,Mike"
3698,1,"Seelye,Ryan"
3699,10,"Thompson,Christion"
3700,2,"Taylor,Kenneth"
3701,1,"Sullivan,Will"
3702,2,"Rafferty,Kevin"
3703,1,"Claar,James"
3704,5,"Floresca,Alex"
3705,1,"Summy,Hunter"
3706,3,"Hughey,Roderick"
3707,2,"Hobaugh,Dustin"
3708,2,"Smith,Jordan"
3709,1,"Schlundt,T.J."
3710,3,"Hanley,Peter"
3711,5,"Laidig,Jeff"
3712,2,"Lester,Josh"
3713,3,"Norman,Luke"
3714,1,"Kuligoski,Joe"
3715,6,"Ennema,Dallas"
3716,2,"Benzan,Pat"
3717,1,"Walters,Sam"
3718,1,"Kerr,Nick"
3719,2,"Jiles,Matthew"
3720,4,"Owona,Mike"
3721,2,"Edwards,Lexx"
3722,1,"Udumalagala,Praneeth"
3723,1,"Mahoney,Dolan"
3724,1,"Greene Jr.,Brian"
3725,3,"Jacque,Evens"
3726,1,"Cimino,Matt"
3727,3,"Rodriguez,Kaileb"
3728,4,"Okunpolor,Derrick"
3729,2,"Sisco,Tristan"
3730,6,"Levy,Seth"
3731,1,"Dixon,Delundre"
3732,1,"Hall,Keiton"
3733,1,"Hartsock,Jakob"
3734,7,"Gould,Zach"
3735,1,"Shortess,Henry"
3736,1,"Eddlestone,Brandon"
3737,5,"Provo,Nevell"
3738,1,"Brown,Lawrence"
3739,1,"Sabato,Tony"
3740,1,"Hershberger,Sam"
3741,1,"George,Jack"
3742,2,"Hemphill,James"
3743,1,"McAllister,Marius"
3744,2,"Hood,Jonathan"
3745,2,"Webb,Zac"
3746,2,"Osu,Stephen"
3747,1,"Adams,Will"
3748,2,"Akilo,Samson"
3749,1,"Camus,Jason"
3750,2,"Chaffee,Stokley"
3751,8,"Vance,Tre"
3752,1,"Holliman,Jarrell"
3753,3,"Jenkins,Chris"
3754,1,"Sarr,Pierre"
3755,1,"Pillari,Daniel"
3756,4,"Gavrilovic,Strahinja"
3757,4,"Stenhede,Jakob"
3758,2,"Richardson,Kreston"
3759,4,"Gillespie,Antonio"
3760,1,"Thomas,Alex"
3761,2,"McGlynn,Nick"
3762,2,"Watkins,Nathan"
3763,2,"Burston,Torey"
3764,2,"Lukic,Ivan"
3765,1,"Anderson,Eric"
3766,1,"Jackson,Rashad"
3767,3,"Ray,Shawn"
3768,2,"Massie,Kyle"
3769,3,"Young,Zach"
3770,2,"Judd,Malique"
3771,12,"Barber,DeAndre"
3772,1,"Gooding,Dexter"
3773,1,"Whitehead,Jordan"
3774,2,"Miller,Dylan"
3775,2,"Akintola,Abiola"
3776,3,"Spurlock,Stephen"
3777,2,"Coleman,Maurice"
3778,1,"Lyon,Chandler"
3779,1,"Zajicek,Simon"
3780,3,"Eriobuna,Ikem"
3781,1,"Leone,Andrew"
3782,1,"Kirkland Jr.,Mike"
3783,1,"Brickhouse,Chris"
3784,1,"Zelis,Andrew"
3785,3,"Bell,David"
3786,1,"McManus,Collin"
3787,1,"Dwyer,Dan"
3788,1,"Hamilton,Tyler"
3789,7,"Romich,Drew"
3790,2,"Baumann,Javon"
3791,1,"Casper,Brendan"
3792,1,"Weir,Dougal"
3793,1,"Wilkerson,TreVaughn"
3794,1,"Bishop,Jermaine"
3795,2,"Leek,Deng"
3796,2,"Mannie,Bobby"
3797,4,"Proulx,Ian"
3798,3,"Seutin,Alex"
3799,2,"John,Trevor"
3800,4,"Westrop,Saren"
3801,4,"Davidson,Nick"
3802,2,"Gottfried,Cameron"
3803,1,"Paige,Jimmy"
3804,2,"Smith,Jordan"
3805,1,"Bax,Jackson"
3806,5,"Davis,LaMarcus"
3807,1,"Gehan,Gordon"
3808,3,"Geyen,Darryl"
3809,2,"Meadows,Jack"
3810,2,"Mabalon,Trevor"
3811,1,"Toe,Terrill"
3812,1,"Pagliuca,Nick"
3813,2,"David,Jonny"
3814,4,"McCleary,D"
3815,2,"Sall,Jacob"
3816,2,"McDowell,Jake"
3817,3,"Saito,Tolby"
3818,1,"Collins,Garrett"
3819,1,"Adams,Michael"
3820,6,"Greene Jr.,Brian"
3821,2,"Gollon,James"
3822,1,"Council II,Ricky"
3823,1,"Planek,Tom"
3824,1,"Ndumanya,Emmanuel"
3825,1,"Banner,Devonte"
3826,2,"Barefield,Sedrick"
3827,2,"Wilfong,Jonathan"
3828,1,"Canty,Ryan"
3829,1,"Wood,Nick"
3830,1,"Tyson,Mikel"
3831,1,"Barbosa,Italo"
3832,1,"Sanford,Dylan"
3833,5,"Poole,Freddy"
